frame,num_dets,num_tracks,unmatched_dets,active_ids
4221,19,19,0,579;679;813;1058;1292;1360;1381;1416;1427;1487;1506;1522;1541;1691;1695;1711;1755;1758;1759
4222,23,22,1,1;579;679;813;1058;1292;1313;1360;1381;1416;1427;1487;1506;1522;1541;1544;1691;1695;1711;1755;1758;1759
4223,20,19,1,579;679;813;1058;1292;1313;1360;1381;1416;1427;1487;1506;1522;1541;1691;1695;1711;1755;1758
4224,19,18,1,579;679;813;1058;1292;1313;1360;1381;1416;1427;1487;1506;1522;1691;1695;1711;1755;1758
4225,18,18,0,579;679;813;1058;1292;1313;1360;1381;1416;1427;1487;1506;1522;1691;1695;1711;1755;1758
4226,18,18,0,579;679;813;1058;1292;1313;1360;1381;1416;1427;1487;1506;1522;1691;1695;1711;1755;1758
4227,21,20,1,579;679;813;1058;1292;1313;1360;1381;1416;1427;1487;1506;1522;1680;1691;1695;1711;1722;1755;1758
4228,22,19,3,579;679;813;1058;1292;1313;1360;1381;1416;1427;1487;1506;1522;1680;1691;1695;1711;1755;1758
4229,20,19,1,579;679;813;1058;1292;1313;1360;1381;1416;1446;1487;1506;1522;1621;1680;1691;1695;1755;1758
4230,19,18,1,579;679;813;1058;1292;1313;1360;1381;1416;1487;1506;1522;1621;1691;1695;1711;1755;1758
4231,21,19,2,579;679;813;1058;1292;1313;1360;1381;1416;1487;1506;1522;1621;1680;1691;1695;1711;1755;1758
4232,23,18,5,579;679;813;1058;1292;1313;1360;1381;1416;1487;1506;1522;1680;1691;1695;1711;1755;1758
4233,22,17,5,579;679;813;1058;1292;1313;1360;1381;1416;1487;1506;1579;1680;1691;1695;1755;1758
4234,24,20,4,579;679;813;1058;1292;1313;1360;1397;1416;1427;1459;1487;1506;1575;1579;1680;1691;1695;1755;1758
4235,24,20,4,579;679;813;1058;1292;1313;1360;1397;1416;1427;1459;1487;1506;1579;1691;1695;1755;1758;1771;1772
4236,20,19,1,579;679;813;1058;1292;1313;1360;1397;1416;1427;1459;1487;1506;1579;1691;1695;1755;1772;1776
4237,22,20,2,579;679;813;1058;1292;1313;1360;1397;1416;1427;1459;1487;1506;1579;1691;1695;1755;1758;1772;1776
4238,21,21,0,579;679;813;1058;1292;1313;1360;1397;1416;1427;1459;1487;1506;1579;1680;1691;1695;1752;1755;1772;1776
4239,21,21,0,579;679;813;1058;1292;1313;1360;1397;1416;1427;1459;1487;1506;1579;1691;1695;1722;1752;1755;1772;1776
4240,22,21,1,579;679;813;1058;1292;1313;1360;1397;1416;1427;1459;1487;1506;1579;1691;1695;1722;1752;1755;1772;1776
4241,21,21,0,579;679;813;1058;1292;1313;1360;1397;1416;1427;1459;1487;1506;1579;1691;1695;1722;1752;1755;1772;1776
4242,20,20,0,579;679;813;1058;1292;1313;1360;1397;1416;1427;1459;1487;1506;1579;1691;1695;1752;1755;1772;1776
4243,21,21,0,579;679;813;1058;1292;1313;1360;1397;1416;1427;1459;1487;1506;1541;1579;1691;1695;1752;1755;1772;1776
4244,21,20,1,579;679;813;1058;1292;1313;1360;1397;1416;1427;1459;1487;1506;1579;1691;1695;1752;1755;1772;1776
4245,23,21,2,579;679;813;1058;1292;1313;1360;1397;1416;1427;1459;1487;1506;1535;1579;1691;1695;1752;1755;1772;1776
4246,22,21,1,579;679;813;1058;1292;1313;1360;1397;1416;1427;1459;1487;1506;1535;1579;1680;1691;1695;1752;1755;1776
4247,20,20,0,579;679;813;1058;1292;1313;1360;1397;1416;1427;1459;1487;1506;1579;1680;1691;1695;1752;1755;1776
4248,21,20,1,579;679;813;1058;1292;1313;1360;1397;1416;1427;1459;1487;1506;1579;1680;1691;1695;1752;1755;1776
4249,21,20,1,579;679;813;1058;1292;1313;1360;1397;1416;1427;1459;1487;1506;1579;1680;1691;1695;1752;1755;1776
4250,22,21,1,579;679;813;1058;1292;1313;1360;1397;1416;1427;1459;1487;1506;1535;1579;1680;1691;1695;1752;1755;1776
4251,21,20,1,579;679;813;1058;1292;1313;1360;1397;1416;1427;1459;1487;1506;1579;1680;1691;1695;1752;1755;1776
4252,23,21,2,579;679;813;1058;1292;1313;1360;1397;1416;1427;1459;1487;1506;1522;1579;1680;1691;1695;1752;1755;1776
4253,22,20,2,579;679;1058;1292;1313;1360;1397;1416;1427;1459;1486;1487;1506;1579;1680;1691;1695;1752;1755;1776
4254,24,21,3,1;579;679;1058;1292;1313;1360;1397;1416;1427;1459;1486;1487;1506;1579;1680;1691;1695;1752;1755;1776
4255,22,20,2,579;679;1058;1292;1313;1360;1397;1416;1427;1459;1487;1506;1579;1680;1691;1695;1752;1755;1776;1786
4256,24,21,3,579;679;1058;1292;1313;1360;1397;1416;1427;1459;1487;1506;1579;1680;1691;1695;1752;1755;1759;1776;1786
4257,24,21,3,579;679;1058;1292;1313;1360;1406;1427;1459;1487;1506;1522;1579;1680;1691;1695;1752;1755;1759;1776;1786
4258,24,21,3,579;679;1058;1292;1313;1360;1387;1416;1427;1459;1487;1506;1522;1579;1691;1695;1752;1755;1759;1776;1786
4259,25,21,4,579;679;1058;1292;1313;1360;1416;1427;1459;1487;1506;1522;1579;1691;1695;1752;1755;1759;1772;1776;1786
4260,23,22,1,579;679;813;1058;1292;1313;1360;1416;1427;1459;1487;1506;1522;1579;1691;1695;1752;1755;1759;1776;1786;1792
4261,24,21,3,579;679;1058;1292;1313;1360;1416;1427;1459;1487;1506;1522;1579;1680;1691;1695;1755;1772;1776;1786;1792
4262,23,20,3,63;579;679;1058;1292;1313;1360;1416;1427;1459;1506;1522;1579;1691;1695;1755;1772;1776;1786;1792
4263,22,19,3,63;579;679;1058;1292;1313;1360;1416;1427;1459;1506;1522;1579;1691;1695;1755;1776;1786;1792
4264,22,21,1,63;579;679;813;1058;1292;1313;1360;1416;1427;1459;1486;1506;1522;1579;1691;1695;1755;1776;1786;1798
4265,21,20,1,63;579;679;1058;1292;1313;1360;1416;1427;1459;1486;1506;1579;1680;1691;1695;1755;1776;1786;1798
4266,23,23,0,63;579;679;1058;1292;1313;1360;1387;1416;1427;1459;1486;1506;1579;1658;1680;1691;1695;1755;1776;1786;1798;1803
4267,22,22,0,63;579;679;1058;1292;1313;1360;1397;1416;1427;1459;1486;1506;1579;1664;1691;1695;1755;1776;1786;1798;1803
4268,24,24,0,63;579;679;1058;1292;1313;1360;1416;1427;1459;1486;1506;1522;1579;1658;1664;1680;1691;1695;1755;1776;1786;1798;1803
4269,23,22,1,63;579;679;1058;1292;1313;1360;1416;1427;1459;1506;1522;1579;1664;1680;1691;1695;1755;1776;1786;1798;1803
4270,24,23,1,1;63;579;679;1058;1292;1313;1360;1416;1427;1459;1506;1522;1579;1680;1691;1695;1752;1755;1776;1786;1798;1803
4271,23,23,0,63;579;679;1058;1292;1313;1360;1416;1427;1459;1506;1522;1579;1658;1664;1680;1691;1695;1755;1776;1786;1798;1803
4272,23,23,0,63;579;679;1058;1292;1313;1360;1416;1427;1459;1506;1522;1579;1664;1680;1691;1695;1752;1755;1776;1786;1798;1803
4273,21,21,0,579;679;813;1058;1292;1313;1360;1416;1427;1459;1487;1506;1522;1579;1680;1691;1695;1755;1776;1786;1803
4274,20,20,0,579;679;813;1058;1292;1313;1360;1416;1427;1459;1487;1506;1522;1579;1691;1695;1755;1776;1786;1803
4275,23,22,1,579;679;813;1058;1292;1313;1360;1416;1427;1459;1487;1506;1522;1579;1658;1680;1691;1695;1755;1776;1786;1803
4276,23,23,0,579;679;813;1058;1292;1313;1360;1416;1427;1459;1487;1506;1522;1535;1579;1668;1680;1691;1695;1755;1776;1786;1803
4277,24,23,1,579;679;813;1058;1292;1313;1360;1397;1416;1427;1459;1487;1506;1522;1579;1668;1680;1691;1695;1755;1776;1786;1803
4278,21,21,0,579;679;813;1058;1292;1313;1360;1416;1427;1459;1486;1487;1506;1579;1668;1680;1691;1755;1776;1786;1803
4279,22,22,0,579;679;813;1058;1292;1313;1360;1381;1416;1427;1459;1486;1487;1506;1510;1579;1668;1691;1755;1776;1786;1803
4280,21,19,2,579;679;813;1058;1292;1313;1416;1427;1459;1486;1487;1506;1579;1668;1691;1755;1776;1786;1803
4281,22,20,2,579;679;813;1058;1292;1313;1360;1416;1459;1486;1487;1506;1541;1579;1668;1691;1755;1776;1786;1803
4282,23,20,3,579;679;813;1058;1292;1313;1360;1416;1459;1486;1487;1506;1541;1579;1668;1691;1755;1776;1786;1803
4283,23,23,0,579;679;813;1058;1292;1313;1360;1406;1459;1486;1487;1506;1544;1579;1635;1668;1680;1691;1755;1776;1786;1803;1807
4284,25,22,3,579;679;813;1058;1292;1313;1360;1416;1459;1486;1487;1506;1579;1635;1668;1680;1691;1755;1776;1786;1803;1807
4285,24,21,3,579;679;813;1058;1292;1313;1360;1416;1459;1486;1487;1506;1579;1635;1668;1691;1755;1776;1786;1803;1807
4286,24,22,2,579;679;813;1058;1292;1313;1360;1416;1459;1486;1487;1506;1579;1635;1668;1680;1691;1755;1776;1786;1803;1807
4287,23,22,1,579;679;813;1058;1292;1313;1360;1397;1416;1459;1486;1487;1506;1579;1635;1668;1680;1691;1755;1776;1786;1803
4288,23,22,1,579;679;813;1058;1292;1313;1360;1416;1459;1486;1487;1506;1579;1635;1668;1680;1691;1755;1776;1786;1803;1807
4289,22,22,0,579;679;1058;1292;1313;1416;1446;1459;1486;1487;1506;1579;1635;1668;1680;1691;1711;1755;1776;1786;1798;1803
4290,19,19,0,579;679;813;1058;1292;1313;1416;1459;1487;1506;1579;1635;1668;1691;1711;1755;1776;1786;1803
4291,22,21,1,1;579;679;1058;1292;1313;1416;1459;1487;1506;1541;1579;1668;1680;1691;1711;1755;1776;1786;1798;1803
4292,20,20,0,579;679;1058;1292;1313;1416;1459;1487;1506;1541;1579;1668;1680;1691;1711;1755;1776;1786;1798;1803
4293,20,20,0,579;679;813;1058;1292;1313;1416;1459;1487;1506;1541;1579;1635;1668;1680;1691;1711;1755;1776;1803
4294,20,19,1,579;679;813;1058;1292;1313;1416;1459;1487;1506;1541;1579;1668;1691;1711;1755;1776;1786;1803
4295,20,20,0,579;679;813;1058;1292;1313;1416;1459;1487;1506;1541;1579;1635;1668;1680;1691;1711;1755;1776;1803
4296,23,20,3,579;679;813;1058;1292;1313;1416;1459;1487;1506;1541;1579;1635;1668;1691;1711;1755;1776;1786;1803
4297,18,18,0,579;679;813;1058;1292;1313;1416;1459;1487;1506;1579;1635;1668;1691;1711;1755;1776;1803
4298,18,18,0,579;679;1058;1292;1313;1416;1459;1487;1506;1579;1668;1691;1711;1755;1776;1786;1798;1803
4299,19,18,1,579;679;1058;1292;1313;1416;1459;1487;1506;1541;1579;1668;1691;1711;1755;1776;1798;1803
4300,19,18,1,579;679;1058;1292;1313;1416;1459;1487;1506;1579;1668;1680;1691;1711;1755;1776;1798;1803
4301,20,19,1,579;679;813;1058;1292;1313;1416;1459;1487;1506;1541;1579;1668;1680;1691;1711;1755;1776;1803
4302,21,21,0,579;679;1058;1292;1313;1360;1381;1416;1459;1487;1506;1541;1579;1635;1668;1691;1711;1755;1776;1798;1803
4303,22,20,2,579;679;813;1058;1292;1313;1360;1416;1459;1487;1506;1541;1579;1668;1680;1691;1711;1755;1776;1803
4304,21,20,1,579;679;1058;1292;1313;1360;1416;1459;1487;1506;1541;1579;1668;1680;1691;1711;1755;1776;1798;1803
4305,20,20,0,579;679;813;1058;1292;1313;1360;1406;1459;1487;1506;1541;1579;1668;1680;1691;1711;1755;1776;1803
4306,23,21,2,579;679;813;1058;1292;1313;1360;1381;1397;1416;1459;1487;1506;1541;1668;1680;1691;1711;1755;1776;1803
4307,25,22,3,579;679;813;1058;1292;1313;1360;1381;1397;1416;1459;1487;1506;1541;1668;1680;1691;1695;1711;1755;1776;1803
4308,25,21,4,579;679;813;1058;1292;1313;1360;1381;1397;1406;1459;1487;1506;1541;1668;1680;1691;1711;1755;1776;1803
4309,24,22,2,579;679;813;1058;1292;1313;1360;1381;1397;1406;1459;1487;1506;1541;1668;1691;1711;1755;1776;1803;1826;1827
4310,24,23,1,579;679;813;1058;1292;1313;1360;1381;1397;1406;1459;1487;1506;1541;1668;1691;1711;1755;1776;1803;1826;1827;1828
4311,23,22,1,579;679;813;1058;1292;1313;1381;1397;1406;1459;1487;1506;1541;1668;1680;1691;1711;1755;1776;1803;1826;1827
4312,23,23,0,579;679;813;1058;1292;1313;1360;1381;1397;1406;1487;1506;1541;1668;1680;1691;1711;1755;1776;1803;1826;1827;1828
4313,23,23,0,579;679;813;1058;1292;1313;1360;1381;1397;1406;1487;1506;1522;1541;1668;1680;1691;1711;1755;1776;1803;1826;1828
4314,23,23,0,579;679;813;1058;1292;1313;1360;1381;1397;1406;1459;1487;1506;1541;1668;1680;1691;1711;1755;1776;1803;1826;1827
4315,23,23,0,579;679;813;1058;1292;1313;1360;1381;1406;1487;1506;1541;1668;1680;1691;1711;1755;1758;1776;1803;1807;1826;1827
4316,21,21,0,579;679;813;1058;1292;1313;1381;1406;1487;1506;1541;1668;1680;1691;1711;1755;1758;1776;1803;1807;1826
4317,22,21,1,579;679;813;1058;1292;1313;1381;1406;1487;1506;1541;1668;1680;1691;1711;1755;1758;1776;1803;1807;1826
4318,22,21,1,579;679;813;1058;1292;1313;1381;1406;1487;1506;1541;1668;1680;1691;1711;1755;1758;1776;1803;1807;1826
4319,23,22,1,579;679;813;1058;1292;1313;1360;1381;1406;1487;1506;1541;1668;1680;1691;1711;1755;1758;1776;1803;1807;1826
4320,23,22,1,579;679;813;1058;1292;1313;1381;1406;1487;1506;1541;1668;1680;1691;1711;1755;1758;1776;1803;1807;1826;1827
4321,24,22,2,579;679;813;1058;1292;1313;1381;1406;1487;1506;1541;1668;1680;1691;1711;1755;1758;1776;1803;1807;1826;1832
4322,24,22,2,579;679;813;1058;1292;1313;1381;1406;1487;1506;1541;1668;1680;1691;1711;1755;1758;1776;1803;1807;1826;1832
4323,23,22,1,579;679;813;1058;1292;1313;1360;1381;1406;1487;1506;1541;1668;1691;1711;1755;1758;1776;1803;1807;1826;1832
4324,25,23,2,579;679;813;1058;1292;1313;1381;1406;1416;1487;1506;1541;1668;1691;1711;1755;1758;1776;1803;1807;1826;1832;1834
4325,25,23,2,579;679;813;1058;1292;1313;1381;1406;1487;1506;1541;1668;1691;1711;1755;1758;1776;1798;1803;1807;1826;1832;1834
4326,22,21,1,579;679;813;1058;1292;1313;1381;1406;1487;1506;1541;1668;1691;1711;1755;1758;1776;1803;1807;1826;1834
4327,24,23,1,579;679;813;1058;1292;1313;1360;1381;1406;1487;1506;1541;1668;1691;1711;1755;1758;1776;1803;1807;1826;1832;1834
4328,22,22,0,579;679;813;1058;1292;1313;1360;1381;1406;1487;1506;1541;1668;1691;1711;1755;1758;1776;1803;1807;1826;1834
4329,22,22,0,579;679;813;1058;1292;1313;1360;1381;1406;1487;1506;1541;1668;1695;1711;1755;1758;1776;1803;1807;1826;1834
4330,24,23,1,579;679;813;1058;1292;1313;1360;1381;1406;1487;1506;1541;1668;1680;1695;1711;1755;1758;1776;1803;1807;1826;1834
4331,25,23,2,579;679;813;1058;1292;1313;1360;1381;1406;1487;1506;1541;1668;1680;1695;1711;1755;1758;1776;1803;1807;1826;1834
4332,24,22,2,579;679;813;1058;1292;1313;1360;1381;1397;1406;1487;1506;1541;1668;1680;1695;1711;1755;1758;1776;1803;1826
4333,25,25,0,579;679;1058;1292;1313;1360;1381;1397;1406;1487;1506;1541;1579;1668;1680;1695;1711;1755;1758;1776;1798;1803;1826;1834;1839
4334,24,24,0,579;679;1058;1292;1313;1360;1381;1397;1406;1487;1506;1541;1668;1680;1695;1711;1755;1758;1776;1798;1803;1826;1834;1839
4335,25,24,1,579;679;1058;1292;1313;1360;1381;1397;1406;1486;1487;1506;1668;1680;1695;1711;1755;1758;1798;1803;1826;1827;1834;1839
4336,25,23,2,579;679;1058;1292;1313;1381;1397;1406;1486;1487;1506;1541;1668;1680;1695;1711;1755;1758;1798;1803;1826;1834;1839
4337,24,23,1,579;679;813;1058;1292;1313;1381;1397;1406;1486;1487;1506;1541;1668;1680;1695;1711;1755;1758;1803;1826;1834;1839
4338,27,25,2,579;679;813;1058;1292;1313;1381;1397;1416;1486;1487;1506;1535;1541;1668;1680;1695;1711;1752;1755;1758;1803;1826;1834;1839
4339,23,23,0,579;679;813;1058;1292;1313;1381;1416;1486;1487;1506;1541;1668;1680;1695;1711;1752;1755;1758;1803;1807;1826;1834
4340,24,22,2,579;679;813;1058;1292;1313;1381;1416;1486;1487;1506;1541;1668;1680;1695;1711;1752;1755;1758;1807;1826;1834
4341,23,21,2,579;679;1058;1292;1313;1381;1397;1416;1486;1487;1506;1535;1541;1668;1695;1711;1755;1758;1798;1826;1839
4342,23,22,1,579;679;1058;1292;1313;1381;1397;1416;1486;1487;1506;1535;1541;1668;1695;1711;1752;1755;1758;1826;1834;1839
4343,24,24,0,579;679;1058;1292;1313;1381;1397;1416;1486;1487;1506;1535;1541;1658;1668;1695;1711;1752;1755;1758;1826;1834;1839;1847
4344,26,24,2,579;679;813;1058;1292;1313;1381;1397;1416;1486;1487;1506;1535;1541;1668;1680;1695;1711;1752;1755;1758;1826;1834;1847
4345,29,26,3,579;679;1058;1292;1313;1381;1397;1416;1486;1487;1506;1535;1541;1658;1668;1680;1695;1711;1752;1755;1758;1826;1832;1834;1839;1847
4346,30,28,2,579;679;813;1058;1292;1313;1381;1397;1416;1486;1487;1506;1535;1541;1658;1668;1680;1691;1695;1711;1752;1755;1758;1786;1826;1834;1839;1847
4347,27,25,2,579;679;813;1058;1292;1313;1381;1397;1416;1486;1487;1506;1535;1658;1668;1680;1691;1711;1752;1755;1758;1786;1826;1834;1847
4348,23,23,0,579;679;813;1058;1292;1313;1381;1397;1416;1486;1487;1506;1535;1658;1668;1691;1711;1752;1755;1758;1826;1832;1847
4349,24,22,2,579;679;813;1058;1292;1313;1381;1397;1416;1487;1506;1535;1541;1658;1668;1691;1755;1758;1826;1827;1839;1847
4350,22,20,2,579;679;813;1058;1292;1313;1381;1397;1416;1487;1506;1535;1541;1658;1691;1755;1758;1826;1839;1847
4351,22,20,2,579;679;813;1058;1292;1360;1381;1397;1416;1487;1506;1535;1541;1680;1691;1755;1758;1826;1839;1847
4352,23,22,1,579;679;813;1058;1292;1313;1381;1416;1487;1506;1535;1541;1658;1680;1691;1755;1758;1807;1826;1839;1847;1853
4353,24,22,2,579;679;813;1058;1292;1313;1381;1397;1416;1487;1506;1535;1541;1658;1680;1691;1755;1758;1826;1839;1847;1853
4354,22,20,2,579;679;813;1058;1292;1381;1397;1416;1487;1506;1535;1541;1658;1691;1755;1758;1826;1839;1847;1853
4355,24,22,2,679;813;1058;1292;1313;1360;1381;1397;1406;1416;1487;1506;1535;1658;1691;1755;1758;1826;1832;1839;1847;1853
4356,23,23,0,579;679;813;1058;1292;1313;1360;1381;1397;1416;1487;1506;1535;1635;1658;1691;1755;1758;1826;1832;1839;1847;1853
4357,24,23,1,579;679;813;1058;1292;1313;1381;1397;1416;1487;1506;1535;1635;1658;1680;1691;1755;1758;1826;1832;1839;1847;1853
4358,23,22,1,579;679;813;1058;1292;1313;1360;1381;1397;1416;1487;1506;1535;1544;1658;1691;1755;1758;1826;1832;1839;1853
4359,25,22,3,679;813;1058;1292;1313;1381;1397;1406;1416;1487;1506;1535;1544;1658;1691;1752;1755;1758;1826;1832;1839;1853
4360,24,23,1,579;679;813;1058;1292;1313;1381;1397;1416;1506;1535;1544;1658;1664;1691;1752;1755;1758;1826;1832;1839;1853;1859
4361,23,22,1,579;679;813;1058;1292;1313;1360;1381;1397;1416;1506;1535;1658;1664;1691;1755;1758;1832;1839;1847;1853;1859
4362,26,24,2,579;679;813;1058;1292;1313;1360;1381;1397;1416;1535;1658;1664;1680;1691;1752;1755;1758;1826;1832;1839;1847;1853;1859
4363,25,24,1,579;679;813;1058;1292;1313;1360;1381;1397;1416;1535;1658;1664;1680;1691;1755;1758;1826;1827;1832;1839;1847;1853;1859
4364,22,22,0,579;679;813;1058;1292;1313;1360;1381;1397;1416;1535;1664;1680;1691;1755;1758;1826;1832;1839;1847;1853;1859
4365,25,24,1,63;579;679;813;1058;1292;1313;1360;1381;1397;1416;1535;1664;1680;1691;1755;1758;1826;1827;1832;1839;1847;1853;1859
4366,22,21,1,579;679;813;1058;1292;1360;1381;1397;1506;1535;1664;1680;1691;1755;1758;1826;1827;1839;1847;1853;1859
4367,24,23,1,63;579;679;813;1058;1292;1360;1381;1397;1506;1535;1635;1664;1691;1755;1758;1826;1827;1832;1839;1847;1853;1859
4368,23,22,1,63;579;679;813;1058;1292;1360;1381;1397;1506;1535;1664;1691;1755;1758;1826;1827;1839;1847;1853;1859;1864
4369,22,21,1,579;679;813;1058;1292;1360;1381;1397;1506;1535;1664;1691;1755;1758;1826;1827;1839;1847;1853;1859;1864
4370,22,20,2,579;679;813;1058;1292;1360;1381;1397;1506;1535;1664;1691;1755;1758;1826;1827;1847;1853;1859;1864
4371,24,22,2,63;579;679;813;1058;1292;1360;1381;1397;1506;1535;1664;1691;1755;1758;1826;1827;1832;1847;1853;1859;1864
4372,23,21,2,579;813;1058;1292;1360;1381;1397;1506;1535;1544;1664;1691;1755;1758;1826;1827;1832;1847;1853;1859;1864
4373,23,22,1,63;579;813;1058;1292;1360;1381;1397;1486;1506;1535;1664;1691;1755;1758;1826;1827;1847;1853;1859;1864;1866
4374,21,21,0,63;579;813;1058;1292;1360;1381;1397;1486;1506;1535;1691;1755;1758;1826;1827;1847;1853;1859;1864;1866
4375,22,22,0,63;579;813;1058;1292;1360;1381;1397;1486;1506;1535;1691;1755;1758;1826;1827;1832;1847;1853;1859;1864;1866
4376,24,24,0,63;579;813;1058;1292;1381;1397;1486;1506;1535;1544;1658;1664;1691;1755;1758;1826;1827;1832;1847;1853;1859;1864;1866
4377,22,22,0,63;579;813;1058;1292;1381;1397;1486;1506;1535;1544;1658;1691;1755;1758;1826;1827;1847;1853;1859;1864;1866
4378,23,22,1,63;579;813;1058;1292;1381;1397;1486;1506;1535;1544;1658;1691;1755;1758;1826;1827;1847;1853;1859;1864;1866
4379,25,23,2,63;579;813;1058;1292;1381;1397;1486;1506;1535;1544;1658;1664;1691;1755;1758;1826;1827;1847;1853;1859;1864;1866
4380,24,22,2,63;579;813;1058;1292;1381;1397;1486;1506;1535;1544;1658;1664;1691;1755;1758;1827;1847;1853;1859;1864;1866
4381,22,21,1,63;579;813;1058;1292;1381;1397;1486;1506;1535;1544;1691;1755;1758;1826;1827;1847;1853;1859;1864;1866
4382,23,23,0,63;579;813;1058;1292;1381;1397;1459;1486;1506;1535;1544;1664;1691;1755;1758;1826;1827;1847;1853;1859;1864;1866
4383,23,22,1,63;579;813;1058;1292;1381;1397;1486;1506;1535;1544;1664;1691;1755;1758;1826;1827;1847;1853;1859;1864;1866
4384,24,22,2,63;579;813;1058;1292;1381;1397;1486;1506;1535;1544;1664;1691;1755;1758;1826;1827;1847;1853;1859;1864;1866
4385,23,21,2,579;813;1058;1292;1381;1397;1486;1506;1535;1544;1664;1691;1755;1758;1826;1827;1847;1853;1859;1864;1866
4386,23,22,1,579;813;1058;1292;1381;1397;1486;1506;1535;1544;1664;1691;1755;1758;1826;1827;1847;1853;1859;1864;1866;1873
4387,23,22,1,579;813;1058;1292;1381;1397;1486;1506;1535;1544;1664;1691;1755;1758;1826;1827;1847;1853;1859;1864;1866;1873
4388,25,22,3,579;813;1058;1292;1381;1397;1486;1506;1535;1658;1664;1691;1755;1758;1826;1827;1847;1853;1859;1864;1866;1873
4389,22,21,1,579;813;1058;1292;1313;1381;1397;1486;1506;1535;1658;1664;1695;1755;1758;1826;1827;1847;1859;1864;1866
4390,23,20,3,579;813;1058;1292;1360;1381;1397;1486;1506;1658;1664;1695;1755;1758;1826;1827;1847;1859;1864;1866
4391,21,18,3,579;813;1058;1292;1381;1397;1486;1506;1658;1664;1695;1755;1826;1827;1847;1859;1864;1866
4392,20,19,1,579;679;813;1058;1292;1381;1397;1486;1506;1658;1664;1695;1711;1755;1826;1827;1847;1859;1864
4393,21,19,2,579;679;813;1058;1292;1313;1381;1397;1486;1506;1658;1664;1695;1755;1758;1826;1847;1859;1864
4394,20,18,2,579;679;813;1058;1292;1313;1381;1397;1486;1506;1664;1695;1755;1758;1826;1847;1859;1864
4395,25,21,4,63;579;679;813;1058;1292;1360;1381;1397;1486;1506;1658;1664;1695;1755;1758;1826;1827;1847;1859;1864
4396,22,19,3,63;579;679;813;1058;1292;1360;1381;1397;1506;1658;1664;1695;1755;1826;1827;1847;1859;1864
4397,23,22,1,1;63;579;679;813;1058;1292;1360;1381;1397;1486;1506;1658;1664;1695;1755;1826;1827;1847;1859;1864;1885
4398,23,23,0,1;63;579;679;813;1058;1292;1360;1381;1397;1486;1506;1664;1680;1695;1755;1826;1827;1847;1859;1864;1885;1887
4399,20,20,0,1;579;679;813;1058;1292;1360;1381;1397;1486;1506;1664;1695;1755;1826;1827;1847;1859;1864;1885
4400,20,19,1,1;579;679;813;1058;1292;1360;1381;1486;1506;1664;1695;1755;1826;1827;1847;1859;1864;1885
4401,22,21,1,1;579;679;813;1058;1292;1360;1381;1486;1506;1658;1664;1695;1755;1798;1826;1827;1847;1859;1864;1885
4402,23,21,2,1;579;679;813;1058;1360;1381;1397;1506;1544;1658;1664;1695;1755;1798;1826;1827;1847;1859;1864;1885
4403,22,21,1,1;579;679;813;1058;1292;1360;1381;1397;1506;1544;1658;1664;1695;1755;1826;1827;1847;1859;1864;1885
4404,24,23,1,1;63;579;813;1058;1292;1360;1381;1397;1506;1522;1544;1658;1664;1695;1755;1826;1827;1832;1847;1859;1864;1885
4405,24,22,2,1;63;579;679;813;1058;1292;1381;1397;1506;1544;1658;1664;1695;1755;1826;1827;1832;1847;1859;1864;1885
4406,25,24,1,1;63;579;813;1058;1292;1381;1397;1506;1522;1544;1635;1658;1664;1680;1695;1755;1826;1827;1832;1847;1859;1864;1885
4407,26,25,1,1;63;579;679;813;1058;1360;1381;1397;1506;1522;1544;1635;1658;1664;1695;1755;1826;1827;1832;1847;1859;1864;1885;1891
4408,25,24,1,1;63;579;813;1058;1360;1381;1397;1406;1506;1522;1544;1658;1664;1695;1755;1803;1826;1827;1832;1847;1859;1885;1891
4409,24,23,1,1;63;579;679;813;1058;1381;1397;1406;1506;1522;1544;1658;1664;1695;1755;1803;1826;1827;1847;1859;1885;1891
